user_detail_name,text,text 2,text 3,text 4,text 5,resource_date_text,content_wrap,from,iplocation,user_detail_tags_text,,attraction_name
152****3322,5分,超棒,景色5,趣味5,性价比5,2024-12-06 发布点评,景区比较便捷,来自订单,IP属地:江西,铂金贵宾,,都江堰好评
京海闲翁,5分,超棒,景色5,趣味5,性价比5,2024-12-06 发布点评,都江堰是个很值得去的景区，2000多年一直发挥效益的水利工程、人们对杰出历史人物的尊崇、优美的自然与人文景观都给游人留下深刻的印象。,,IP属地:北京,铂金贵宾,,都江堰好评
M50****4523,5分,超棒,景色5,趣味5,性价比5,2024-12-05 发布点评,景区还不错，值得一去,来自订单,IP属地:江苏,黄金贵宾,,都江堰好评
梓铭TAN,5分,超棒,景色5,趣味5,性价比5,2024-12-05 发布点评,来旅游玩的，非常好,来自订单,IP属地:新疆,黄金贵宾,,都江堰好评
M50****8089,5分,超棒,景色5,趣味5,性价比5,2024-12-05 发布点评,非常壮观！,来自订单,IP属地:黑龙江,钻石贵宾,,都江堰好评
匿名用户,5分,超棒,景色5,趣味5,性价比5,2024-12-05 发布点评,需要自费一位导游进行讲解，不然都看不懂。,来自订单,IP属地:四川,,,都江堰好评
匿名用户,4分,满意,景色4,趣味4,性价比4,2024-12-05 发布点评,四川青城山挺好的。,来自订单,IP属地:广东,铂金贵宾,,都江堰好评
_WeCh****52028,5分,超棒,景色5,趣味5,性价比5,2024-12-05 发布点评,景色非常美,来自订单,IP属地:重庆,铂金贵宾,,都江堰好评
老李走中国,5分,超棒,景色5,趣味5,性价比5,2024-12-05 发布点评,还不错，很不错,来自订单,IP属地:重庆,钻石贵宾,,都江堰好评
周游列国2025,5分,超棒,景色5,趣味5,性价比5,2024-12-05 发布点评,非常好看，方便快捷,来自订单,IP属地:广东,钻石贵宾,,都江堰好评
可彦,5分,超棒,景色5,趣味5,性价比5,2024-12-04 发布点评,旅游就起一件开心??的事,来自订单,IP属地:江苏,钻石贵宾,,都江堰好评
zinnia_615,4分,满意,景色5,趣味4,性价比4,2024-12-04 发布点评,"都江堰，这座古老而伟大的水利工程，静静地矗立在四川成都的大地上，宛如一位智慧的长者，诉说着千年的故事。
当我踏上这片土地，首先映入眼帘的是滔滔不绝的岷江水。江水奔腾，气势磅礴，带着来自雪山的清凉与豪迈。而都江堰就像是一位神奇的魔法师，驯服了这头汹涌的巨兽，让它变得温顺而乖巧，为成都平原带来了无尽的滋养和福祉。
漫步在鱼嘴堤岸，看着江水被巧妙地分流。一边是汹涌澎湃，直奔外江而去；另一边则是缓缓流淌，温顺地进入内江，灌溉着广袤的农田。这一分一合之间，尽显古人的智慧和勇气。
宝瓶口则像是大自然与人类共同雕琢的艺术品，狭窄而深邃，江水在这里变得更加湍急，仿佛在诉说着它的使命和责任。而飞沙堰，巧妙地利用了水流的回旋，将沙石排向外江，保证了内江的通畅和清澈。",,IP属地:北京,钻石贵宾,,都江堰好评
匿名用户,5分,超棒,景色5,趣味5,性价比5,2024-12-04 发布点评,体验感不错,来自订单,IP属地:河南,铂金贵宾,,都江堰好评
匿名用户,5分,超棒,景色5,趣味5,性价比5,2024-12-04 发布点评,都江堰水利工程建于公元前256年，是全世界迄今为止，年代最久远、唯一留存、以无坝引水为特征的宏大水利工程。史书中这样描述：都江堰建成，使成都平原水旱从人，不知饥馑，时无荒年，天下谓之天府也。古人的智慧令人感叹！,来自订单,IP属地:广东,钻石贵宾,,都江堰好评
_WeCh****43666,5分,超棒,景色5,趣味5,性价比5,2024-12-04 发布点评,??????????,来自订单,IP属地:吉林,铂金贵宾,,都江堰好评
jack的天空,5分,超棒,景色5,趣味5,性价比5,2024-12-04 发布点评,都江堰距离成都市区差不多一个小时的车程，都江堰差不多可以玩个半天，可以算好行程不走回头路。作为中国著名的水利工程，几千年来保存的非常完好，只到现在依然发挥着作用。另外这里的风景也是非常的漂亮。,,IP属地:浙江,钻石贵宾,,都江堰好评
匿名用户,4分,满意,景色4,趣味3,性价比4,2024-12-03 发布点评,都江堰还是值得一去的，充分展现了古人的聪明才智。景区很大，选择好入口，从上往下走，比较省力。,来自订单,IP属地:云南,铂金贵宾,,都江堰好评
匿名用户,5分,超棒,景色5,趣味5,性价比5,2024-12-03 发布点评,挺好 很实用,来自订单,IP属地:黑龙江,铂金贵宾,,都江堰好评
鱼仙生,4分,满意,景色5,趣味4,性价比4,2024-12-03 发布点评,人太多了不建议小长假来，人山人海，拍照都不太方便，门票一早在携程买还有优惠券满三百减80，上午到地方买票时优惠券又不见了，提前买票！！,来自订单,IP属地:四川,铂金贵宾,,都江堰好评
匿名用户,5分,超棒,景色5,趣味5,性价比5,2024-12-03 发布点评,非常好??????,来自订单,IP属地:四川,铂金贵宾,,都江堰好评
匿名用户,5分,超棒,景色5,趣味5,性价比5,2024-12-03 发布点评,景区的自然环境非常优美，让人仿佛置身于仙境之中。景区的旅游设施非常完善，服务也非常周到，让人感受到了宾至如归的温暖。非常棒！！！！,来自订单,IP属地:四川,钻石贵宾,,都江堰好评
匿名用户,5分,超棒,景色5,趣味5,性价比5,2024-12-03 发布点评,很壮观，值得去,来自订单,IP属地:四川,黄金贵宾,,都江堰好评
alecw,5分,超棒,景色5,趣味5,性价比5,2024-12-02 发布点评,水利工程的奇迹,来自订单,IP属地:江苏,黄金贵宾,,都江堰好评
穿汉服逛吃广州,5分,超棒,景色5,趣味5,性价比5,2024-12-02 发布点评,"来都来了，都江堰这么神奇的水利工程，当然要看看啦。

从成都到犀浦下车不出站，走便捷高铁站过安检进站。

19分钟后抵达都江堰，坐景点巴士大概5元吧，直达景区。

景区门口有棵好看的银杏树。

进去后，可以从二王庙开始逛，爬山到最高点俯瞰都江堰鱼嘴，然后往鱼嘴走过去，感受岷江湍急和旁边平静水流的鲜明对比。接着去飞沙堰和宝口瓶。

南桥也可以逛逛，但所谓蓝眼泪就一般般。",来自订单,IP属地:四川,黄金贵宾,,都江堰好评
EMO  Version,5分,超棒,景色5,趣味5,性价比5,2024-12-02 发布点评,导游很热心，讲解很细致,来自订单,IP属地:重庆,黄金贵宾,,都江堰好评
匿名用户,5分,超棒,景色4,趣味4,性价比4,2024-12-01 发布点评,非常漂亮空气质量好风景优美,来自订单,IP属地:河北,黄金贵宾,,都江堰好评
_WeCh****08104,5分,超棒,景色5,趣味5,性价比5,2024-12-01 发布点评,??????,来自订单,IP属地:四川,黄金贵宾,,都江堰好评
C潇洒,5分,超棒,景色5,趣味5,性价比5,2024-12-01 发布点评,还可以 景色可以,来自订单,IP属地:马来西亚,,,都江堰好评
旅行打工人,5分,超棒,景色5,趣味5,性价比5,2024-12-01 发布点评,超级震撼，佩服古人的智慧，李冰神一样存在，有都江堰才有天府之国，人与自然的结合,来自订单,IP属地:江苏,铂金贵宾,,都江堰好评
匿名用户,5分,超棒,景色5,趣味5,性价比5,2024-12-01 发布点评,讲解不错，下次还来,来自订单,IP属地:四川,,,都江堰好评
宝贝大胃王,5分,超棒,景色5,趣味5,性价比5,2024-12-01 发布点评,非常方便，不用换票,来自订单,IP属地:吉林,钻石贵宾,,都江堰好评
M23****0785,5分,超棒,景色5,趣味5,性价比5,2024-11-30 发布点评,风景不错不错,来自订单,IP属地:四川,黄金贵宾,,都江堰好评
M32****8075,5分,超棒,景色5,趣味5,性价比5,2024-11-30 发布点评,很好棒棒哒,来自订单,IP属地:辽宁,黄金贵宾,,都江堰好评
匿名用户,5分,超棒,景色5,趣味5,性价比5,2024-11-30 发布点评,挺漂亮，，漂亮，，,来自订单,IP属地:四川,黄金贵宾,,都江堰好评
souracid,5分,超棒,景色5,趣味5,性价比5,2024-11-30 发布点评,作为知名水利景区，都江堰承载了太多的历史与故事。从秦堰楼进，一直向下游览是最省力的。景区不算太大，有付费电瓶车代步，基本上2小时可以游览完成。,来自订单,IP属地:四川,黄金贵宾,,都江堰好评
M43****0103,5分,超棒,景色5,趣味5,性价比5,2024-11-30 发布点评,第二次预约了，杨导人很好，讲解和服务都好，带父母出行，一定要找个专业的导游讲解，要不就是啥也不知道，听听杨导的讲解就很好，谢谢杨导。也谢谢平台店家有这么好的服务，值得信赖，感谢！,来自订单,IP属地:四川,黄金贵宾,,都江堰好评
匿名用户,5分,超棒,景色5,趣味5,性价比5,2024-11-29 发布点评,体验不错 风景好 赶上了好天气 导游讲解不错,来自订单,IP属地:四川,,,都江堰好评
宁波黄瑶,5分,超棒,景色5,趣味5,性价比5,2024-11-29 发布点评,今天行程安排的非常好！张导讲解很专业、服务很好！午饭丰盛，吃完午饭看川剧表演，节目非常好看！都江堰风景很好！很满意！下次有机会再来！,来自订单,IP属地:四川,,,都江堰好评
匿名用户,4分,满意,景色4,趣味4,性价比4,2024-11-29 发布点评,门口离堆公园还不错，夏天去的话避暑不错，小桥流水贯通其间，因季节变化。水利工程真的很神奇，就是可以自己先了解下情况再根据自身情况来游玩，走马观花的话，基本2小时可以逛个大概，慢慢玩的话就差不多一天吧，我觉得就是个含有大型水利工程的公园,来自订单,IP属地:江苏,铂金贵宾,,都江堰好评
wenzongwang,5分,超棒,景色5,趣味5,性价比5,2024-11-29 发布点评,值得去看看这个古代的工程，古人厉害啊,,IP属地:山东,铂金贵宾,,都江堰好评
,5分,超棒,,,,2024-11-29 发布点评,"??【探秘都江堰，解锁自然之谜??】??

?? 都江堰景区，一处融合了千年智慧和自然之美的地方，等你来一场说走就走的旅行！???♀????♂?

?? 这里，每一步都是历史，每一景都是诗篇。??? 都江堰水利工程，不仅仅是古代工程的奇迹，更是人与自然和谐共处的典范。????

?? 漫步在绿意盎然的园区，感受大自然的呼吸，聆听历史的回声。????

?? 拍照打卡，留下你与都江的独家记忆，让你的朋友圈充满羡慕的目光！????",,IP属地:河南,,,都江堰好评
M22****3978,5分,超棒,景色5,趣味4,性价比5,2024-11-29 发布点评,非常喜欢的地，景色宜人！,来自订单,IP属地:福建,铂金贵宾,,都江堰好评
marsxing,5分,超棒,景色5,趣味5,性价比5,2024-11-28 发布点评,向往都江堰很久了，这次终于得以带着家人前往游览。小长假期间游人不少，按行程安排白天游览景区，晚上去南桥吃饭和夜景，总体感觉不虚此行。,来自订单,IP属地:广东,铂金贵宾,,都江堰好评
0831hygc,4分,满意,景色5,趣味4,性价比4,2024-11-28 发布点评,都江堰景色很美，尤其是鱼嘴。南桥蓝眼睛夜景有特色。地方不大就是门票有些贵！,来自订单,IP属地:四川,黄金贵宾,,都江堰好评
匿名用户,5分,超棒,景色5,趣味5,性价比5,2024-11-28 发布点评,建?2千多年伟大水利工程。,来自订单,IP属地:广东,钻石贵宾,,都江堰好评
M60****588,5分,超棒,景色5,趣味5,性价比5,2024-11-28 发布点评,腹有诗书气自华，导游就是这样一位有气质的人，讲解的非常详细又生动，非常满意的一次行程。,来自订单,IP属地:辽宁,铂金贵宾,,都江堰好评
m33****1924,5分,超棒,景色5,趣味5,性价比5,2024-11-28 发布点评,好玩 风景好,来自订单,IP属地:辽宁,铂金贵宾,,都江堰好评
柿子炒鸡蛋！,5分,超棒,,,,2024-11-28 发布点评,教科书里的景点，值得一去的地方,,IP属地:贵州,黄金贵宾,,都江堰好评
爱哈哈鱼冬,5分,超棒,景色5,趣味5,性价比5,2024-11-27 发布点评,讲解老师知识丰富，讲解耐心,来自订单,IP属地:四川,铂金贵宾,,都江堰好评
正装青年,5分,超棒,景色5,趣味5,性价比5,2024-11-27 发布点评,值得一去的景点。,来自订单,IP属地:四川,,,都江堰好评
Nicolezhang07,5分,超棒,景色5,趣味5,性价比5,2024-11-27 发布点评,暑假人比较多，容易下雨,来自订单,IP属地:四川,,,都江堰好评
匿名用户,5分,超棒,景色5,趣味5,性价比5,2024-11-27 发布点评,L景美，延^。,来自订单,IP属地:中国香港,铂金贵宾,,都江堰好评
_M13****6543,5分,超棒,景色5,趣味4,性价比4,2024-11-27 发布点评,问道青城山，拜水都江堰！千年工程，如今仍然焕发青春，厉害。建议请一个导游，介绍，否则在景区游玩只是走马观花。虽然来过很多次，但是请导游还是第一次，物超所值。,来自订单,IP属地:四川,,,都江堰好评
M26****7247,5分,超棒,,,,2024-11-27 发布点评,成都的后花园，康养旅游，问道拜水，美食美景,,IP属地:四川,,,都江堰好评
M31****2417,5分,超棒,景色5,趣味5,性价比5,2024-11-27 发布点评,第二次到了都江堰，第一次完全看景色，第二次找了讲解才知道有多震撼，完美景色也美，到了停车场坐上到6号门的10元通勤车，走下楼梯路线，不累还不着急,来自订单,IP属地:新疆,铂金贵宾,,都江堰好评
匿名用户,5分,超棒,景色5,趣味5,性价比5,2024-11-27 发布点评,可以 环境不错,来自订单,IP属地:四川,钻石贵宾,,都江堰好评
M22****374,5分,超棒,景色5,趣味5,性价比5,2024-11-27 发布点评,江水很美 景区也很有意思,来自订单,IP属地:四川,铂金贵宾,,都江堰好评
匿名用户,5分,超棒,景色5,趣味5,性价比5,2024-11-27 发布点评,特别开心的一段旅程！景色美丽，温度适中，很快乐，很开心！(＾?＾)??,来自订单,IP属地:山东,黄金贵宾,,都江堰好评
M23****0254,5分,超棒,景色5,趣味5,性价比5,2024-11-26 发布点评,性价比很高，全程讲解详细,来自订单,IP属地:四川,铂金贵宾,,都江堰好评
匿名用户,5分,超棒,景色5,趣味5,性价比5,2024-11-26 发布点评,非常不错 推荐,来自订单,IP属地:四川,钻石贵宾,,都江堰好评
匿名用户,5分,超棒,景色5,趣味5,性价比5,2024-11-26 发布点评,整体感觉不错，带孩子出去学习收获满满。通过实地走访学习，深入了解了相关文化底蕴，现场收到了很好的文化熏陶，不虚此行，以后有机会再去走走看看。,来自订单,IP属地:河北,黄金贵宾,,都江堰好评
M48****1807,5分,超棒,景色5,趣味5,性价比5,2024-11-26 发布点评,很值得去，环境优美,来自订单,IP属地:四川,黄金贵宾,,都江堰好评
M28****350,5分,超棒,景色5,趣味5,性价比5,2024-11-26 发布点评,讲解很专业,来自订单,IP属地:重庆,铂金贵宾,,都江堰好评
匿名用户,5分,超棒,景色5,趣味4,性价比4,2024-11-26 发布点评,了解历史，还有美景，银杏树很美丽，一路都有红叶，很值得去，春熙路就有直通车，我打车去就贵了,来自订单,IP属地:四川,铂金贵宾,,都江堰好评
M31****4095,4分,满意,景色4,趣味3,性价比2,2024-11-26 发布点评,人工导游讲解内容少，价格40，贵了。景区没多大，还要求做景观车，10元。,来自订单,IP属地:四川,铂金贵宾,,都江堰好评
320****049,5分,超棒,景色5,趣味5,性价比5,2024-11-26 发布点评,拜水都江堰，，问道青城山，青城山除了前山好，后山的风景也特别不错，都江堰中国古人智慧的结晶，非常值得一去。都江堰到青城山的交通非常方便，有存行李的地方。,来自订单,IP属地:青海,铂金贵宾,,都江堰好评
TT-tian,5分,超棒,景色5,趣味5,性价比5,2024-11-25 发布点评,很方便很好,来自订单,IP属地:四川,黄金贵宾,,都江堰好评
匿名用户,5分,超棒,景色5,趣味5,性价比5,2024-11-25 发布点评,都江堰十分值得一去。古代治水智慧与江河山川美景融合在一起，让人心潮澎湃。在都江堰，环形一大圈，观景也很好，完了事看看南桥，墨绿色的江水令人心旷神怡。,来自订单,IP属地:北京,铂金贵宾,,都江堰好评
RobbStark,5分,超棒,景色5,趣味5,性价比5,2024-11-25 发布点评,好????(? ?? ? - ? ) ?,来自订单,IP属地:江西,铂金贵宾,,都江堰好评
匿名用户,5分,超棒,景色5,趣味5,性价比5,2024-11-25 发布点评,很好玩 推荐,来自订单,IP属地:四川,钻石贵宾,,都江堰好评
M59****956,5分,超棒,景色5,趣味5,性价比5,2024-11-25 发布点评,讲解细致认真，两千年水利工程叹为观止,来自订单,IP属地:四川,铂金贵宾,,都江堰好评
HelenWang,5分,超棒,景色5,趣味5,性价比5,2024-11-25 发布点评,"拜水都江堰
聆听千年故事
感受山河壮阔
感慨治水之道

都江堰水利工程建于公元前256年，2000年被联合国教科文组织评选为“世界文化遗产”。
这次带娃来打卡都江堰，深受震撼！都江堰由鱼嘴，飞沙堰，宝瓶口等几个部分组成。
鱼嘴的作用是把江水一分为二；飞沙堰高度为2.15米，主要作用是调节水量大小和枯水时期拦截内江水，让他流进宝瓶口，保证平原用水；宝瓶口主要作用是引水灌溉和排沙等等",来自订单,IP属地:吉林,钻石贵宾,,都江堰好评
guobaochun,5分,超棒,景色5,趣味5,性价比5,2024-11-25 发布点评,值得去！有必要听讲解！,来自订单,IP属地:上海,,,都江堰好评
M23****835,5分,超棒,景色5,趣味5,性价比5,2024-11-24 发布点评,很震撼，水利工程,来自订单,IP属地:四川,铂金贵宾,,都江堰好评
匿名用户,5分,超棒,景色5,趣味4,性价比4,2024-11-24 发布点评,第一来都江堰，第一次实景了解都江堰，遗憾没有叫导游。不错的体验。期待一次再次旅行此地,来自订单,IP属地:广东,铂金贵宾,,都江堰好评
匿名用户,5分,超棒,景色5,趣味5,性价比5,2024-11-24 发布点评,整体一如既往的好。不愧是5A景区。交通便利，路线规划也合理。景区干净安静。,来自订单,IP属地:四川,铂金贵宾,,都江堰好评
匿名用户,5分,超棒,景色5,趣味5,性价比5,2024-11-24 发布点评,非常好玩！,来自订单,IP属地:四川,钻石贵宾,,都江堰好评
M28****5915,4分,满意,景色4,趣味3,性价比4,2024-11-24 发布点评,总体不错，就是上善都江堰的舞台剧效果有点低于我的预期，为了达到最佳视觉体验，我还特意买了4张贵宾票。景点那是没啥说的，可以带孩子去现场感受。,来自订单,IP属地:四川,黄金贵宾,,都江堰好评
波波,5分,超棒,景色5,趣味5,性价比5,2024-11-24 发布点评,宏伟的工程，必须要去一趟,来自订单,IP属地:浙江,铂金贵宾,,都江堰好评
匿名用户,4分,满意,景色4,趣味3,性价比3,2024-11-24 发布点评,景区里面的导览图太少了，像我这种路痴就容易抓瞎！景区里没有什么趣味性，孩子觉得很无聊，感觉适合夏天来吧，应该很凉爽，我们十一月来风吹的头疼,来自订单,IP属地:四川,铂金贵宾,,都江堰好评
匿名用户,5分,超棒,景色5,趣味5,性价比5,2024-11-24 发布点评,前台7号服务态度很好,来自订单,IP属地:江苏,铂金贵宾,,都江堰好评
pandora_lynn,5分,超棒,景色5,趣味5,性价比5,2024-11-24 发布点评,难得的晴天，感受到古人的智慧，晚上看蓝眼泪的人很多，还有很多旅拍,来自订单,IP属地:北京,铂金贵宾,,都江堰好评
BNDKTKBBQ,5分,超棒,景色5,趣味5,性价比5,2024-11-24 发布点评,哈哈哈哈哈好好好,来自订单,IP属地:四川,黄金贵宾,,都江堰好评
_WeCh****376105,5分,超棒,景色5,趣味5,性价比5,2024-11-24 发布点评,感觉一般吧,来自订单,IP属地:福建,铂金贵宾,,都江堰好评
M27****7460,5分,超棒,景色4,趣味5,性价比4,2024-11-24 发布点评,都江堰让人非常震撼，2000多年前的伟大水利工程，造福人类千秋万代,来自订单,IP属地:四川,铂金贵宾,,都江堰好评
M19****875,5分,超棒,景色5,趣味5,性价比4,2024-11-24 发布点评,非常好的体验，都江堰不愧为世界工程,来自订单,IP属地:四川,钻石贵宾,,都江堰好评
202****316,5分,超棒,景色5,趣味5,性价比5,2024-11-23 发布点评,很值得一去！，祖辈智慧太厉害了！！！,来自订单,IP属地:江苏,铂金贵宾,,都江堰好评
西柠檬罗,5分,超棒,景色5,趣味5,性价比5,2024-11-23 发布点评,"亲眼所见才知如此壮观，很值得一去，虽然路途遥远，离成都市区还是需要开蛮久的，我们从青城山游览完直接过来，有点特种兵。
进来以后才发现上海居民可以优惠很多，网上买早了。",来自订单,IP属地:上海,铂金贵宾,,都江堰好评
sf****8,5分,超棒,景色5,趣味5,性价比5,2024-11-23 发布点评,很棒的景点，符合期望！,来自订单,IP属地:四川,铂金贵宾,,都江堰好评
sky屁哦,5分,超棒,景色5,趣味5,性价比5,2024-11-23 发布点评,"??【探秘都江堰】??
?? 亲们，来都江堰景区吧！这里有不朽的水利奇观??，让人叹为观止！徜徉在古堰长廊，感受千年智慧的传承?。

?? 漫步在青石小道，每一块石头都讲述着古老的故事??，仿佛能听到历史的回音??。别忘了品尝当地特色小吃，让你的味蕾也跟着旅行??。

?? 都江堰，一个让你心驰神往的地方！来一场说走就走的旅行，让心灵得到洗礼???♂?。#都江堰之旅 #种草必去 #古堰风情",,IP属地:河南,,,都江堰好评
206****109,5分,超棒,景色5,趣味5,性价比5,2024-11-23 发布点评,一会儿就逛完了 没有多大 感叹李冰和先人们的智慧与努力 后人们才能安居乐业 安居乐业 这趟把四川有名的景点都逛了 近些年不想爬山了,来自订单,IP属地:四川,黄金贵宾,,都江堰好评
zhuyanze,5分,超棒,景色5,趣味5,性价比5,2024-11-23 发布点评,山美水也美，感叹于古人的智慧；碧蓝的江水灌溉了成都平原，千年的文化遗产丰富了人们的精神世界。,来自订单,IP属地:四川,钻石贵宾,,都江堰好评
柒柒ok,5分,超棒,景色5,趣味5,性价比5,2024-11-23 发布点评,白天的都江堰跟晚上的都江堰都很好看，都江堰出来边上就是南桥，走进去里面像个古镇，都是吃的，跟闺蜜出游，时间比较赶，时间不赶的朋友可以在都江堰住一个晚上,来自订单,IP属地:四川,铂金贵宾,,都江堰好评
匿名用户,5分,超棒,景色5,趣味5,性价比5,2024-11-23 发布点评,很好的一个景区,来自订单,IP属地:四川,钻石贵宾,,都江堰好评
_WeCh****45935,5分,超棒,景色5,趣味5,性价比5,2024-11-23 发布点评,天气不错，景色不错，心情保持愉快，美景尽收眼底,来自订单,IP属地:河南,铂金贵宾,,都江堰好评
帕斯加特李,5分,超棒,景色5,趣味5,性价比5,2024-11-23 发布点评,得请讲解，才能深入了解,来自订单,IP属地:福建,铂金贵宾,,都江堰好评
118****322,5分,超棒,景色5,趣味5,性价比5,2024-11-23 发布点评,在携程买票真的太方便了！,来自订单,IP属地:广东,黑钻贵宾,,都江堰好评
匿名用户,5分,超棒,景色5,趣味5,性价比5,2024-11-22 发布点评,交通很方便,来自订单,IP属地:四川,铂金贵宾,,都江堰好评
_sdb99****0884581,5分,超棒,景色5,趣味5,性价比5,2024-11-22 发布点评,漫游都江堰，让心灵沉浸在古老的历史韵味中，感受那无尽的宁静与美好。,来自订单,IP属地:广东,铂金贵宾,,都江堰好评
七里甸,5分,超棒,景色5,趣味5,性价比5,2024-11-22 发布点评,好！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！,来自订单,IP属地:新疆,铂金贵宾,,都江堰好评
皮埃蒙特苏舜钦,4分,满意,景色5,趣味2,性价比5,2024-11-22 发布点评,四川水利工程，人很多,来自订单,IP属地:四川,黄金贵宾,,都江堰好评
匿名用户,5分,超棒,景色5,趣味5,性价比5,2024-11-22 发布点评,非常好玩,来自订单,IP属地:四川,钻石贵宾,,都江堰好评
M60****170,5分,超棒,景色5,趣味5,性价比5,2024-11-22 发布点评,2个多小时的讲解非常推荐，有讲解的话可以更加详尽的了解历史，我们这个讲解杨姐姐就非常亲切尽责，总之棒棒哒！,来自订单,IP属地:四川,黄金贵宾,,都江堰好评
M32****1377,5分,超棒,景色5,趣味5,性价比5,2024-11-22 发布点评,景色宜人，水利鼻祖,来自订单,IP属地:四川,铂金贵宾,,都江堰好评
M30****8844,4分,满意,景色4,趣味3,性价比3,2024-11-22 发布点评,了解古人的智慧的话可以一游，其他一般般。最恶心的是南桥巷子商业街公厕，没有水冲洗，便池里堆满便便，臭得无法。,来自订单,IP属地:四川,铂金贵宾,,都江堰好评
M81****9450,5分,超棒,景色5,趣味5,性价比5,2024-11-22 发布点评,拜水都江堰，问道青城山。来看古人留下的伟大工程，领略古人之智慧，感受古人之情怀。附近的小吃街种类挺多的，非常好吃的东西和当地特产。我觉得值得一去。,来自订单,IP属地:四川,,,都江堰好评
M27****1526,5分,超棒,景色5,趣味5,性价比5,2024-11-21 发布点评,非常震撼的古人的智慧结晶，山水美如画,来自订单,IP属地:四川,黄金贵宾,,都江堰好评
风的影子,4分,满意,景色4,趣味3,性价比4,2024-11-21 发布点评,景色宜人，慢悠悠边逛边拍照真不错，强烈建议晚上的南桥夜景一定要看,来自订单,IP属地:四川,黄金贵宾,,都江堰好评
行走天下,5分,超棒,景色5,趣味5,性价比5,2024-11-21 发布点评,雨中游都江堰别有情趣，分水口处挺壮观的，感觉到了古人的智慧，各种古代建筑和名人介绍，让人长了不少知识。二王庙需要爬些台阶，在川大上学时到过，已在三十年前了，应该地震后又修善过,来自订单,IP属地:福建,铂金贵宾,,都江堰好评
M33****2915,5分,超棒,景色5,趣味5,性价比5,2024-11-21 发布点评,问道青城山，拜水都江堰，每次去都有不同的感受，道观的味道让人很舒服。,来自订单,IP属地:四川,黄金贵宾,,都江堰好评
匿名用户,5分,超棒,景色5,趣味5,性价比5,2024-11-21 发布点评,不错不错 下比还来哦,来自订单,IP属地:甘肃,黄金贵宾,,都江堰好评
M27****9438,5分,超棒,景色5,趣味5,性价比5,2024-11-21 发布点评,导游小哥非常优秀～体验感十足～,来自订单,IP属地:四川,铂金贵宾,,都江堰好评
匿名用户,5分,超棒,景色5,趣味5,性价比5,2024-11-21 发布点评,体验感十分不错 讲解很好,来自订单,IP属地:四川,黄金贵宾,,都江堰好评
00****028,5分,超棒,景色5,趣味5,性价比5,2024-11-21 发布点评,必须亲身感受一下建议直接买来会电瓶车，不废腿,来自订单,IP属地:四川,铂金贵宾,,都江堰好评
匿名用户,4分,满意,景色4,趣味4,性价比3,2024-11-21 发布点评,还可以，但是不值得特地来一趟，最好搭配附近熊猫基地,来自订单,IP属地:四川,铂金贵宾,,都江堰好评
匿名用户,5分,超棒,景色5,趣味5,性价比5,2024-11-21 发布点评,很好玩 非常棒,来自订单,IP属地:四川,钻石贵宾,,都江堰好评
肥熊?? 的鸭鸭,5分,超棒,景色5,趣味5,性价比5,2024-11-20 发布点评,好地方带儿子来看看，上次是夏天这次是冬天感觉更好看了,来自订单,IP属地:四川,铂金贵宾,,都江堰好评
加菲长老,5分,超棒,景色5,趣味4,性价比3,2024-11-20 发布点评,"古人伟大的水利工程，造福一方百姓。
壮观奔腾的河水仿佛无数先人在齐声呐喊的欢呼。
从六号门至上而下的游览，不走回头路，也很轻松。门票如果便宜些就完美了。",来自订单,IP属地:四川,钻石贵宾,,都江堰好评
GX先生,5分,超棒,景色5,趣味5,性价比5,2024-11-20 发布点评,旅途中的点点滴滴都让人难以忘怀，从壮观的自然景致到独特的民俗文化，每一处都让人流连忘返。导游的讲解深入浅出，让我收获颇丰。这次旅游评价必须给满分，太赞了！,来自订单,IP属地:四川,黄金贵宾,,都江堰好评
綮灵,5分,超棒,景色5,趣味5,性价比5,2024-11-20 发布点评,还是可以逛逛的,来自订单,IP属地:江苏,铂金贵宾,,都江堰好评
