user_detail_name,user_detail_tags_text,text,text 2,text 3,text 4,text 5,content_wrap,from,iplocation,,,attraction_name
M25****6786,黄金贵宾,1分,不佳,景色1,趣味1,性价比1,要说景区没得说，这个上善都江堰就算咯**的不能再**了，还是买个景区门票就行,来自订单,IP属地:四川,,,都江堰差评
小飞侠12345888,铂金贵宾,1分,不佳,景色1,趣味1,性价比1,乱七八糟，相当差，最次的景区,来自订单,IP属地:四川,,,都江堰差评
118****355,黑钻贵宾,1分,不佳,景色1,趣味1,性价比1,没有服务，导游人都找不到，自己还要重新买票，找导游,来自订单,IP属地:四川,,,都江堰差评
马克多夫齐泰,铂金贵宾,1分,不佳,景色1,趣味1,性价比1,很明显拼凑感，总共45分钟，不值这个价，只有最后变脸有个看点，前面十几分钟吆喝卖东西感觉就是浪费时间,来自订单,IP属地:四川,,,都江堰差评
M78****1341,黄金贵宾,2分,一般,景色3,趣味4,性价比1,"买了贵宾座，而且是提前一天定的票，座位安排不值这个票价！
这个位置虽然居中，但是第八排，孩子一直说看不到，前排的大哥可能是听到了，一直“出留着”往下坐，感觉是给孩子腾出空间看演出，感谢这位白衣大哥了。幸好后面的表演，尤其是变脸，很精彩，拯救了我们的心情。上善若水！",来自订单,IP属地:四川,,,都江堰差评
名品汇『高端潮奢馆』,铂金贵宾,1分,不佳,景色3,趣味1,性价比1,没啥玩的，景区服务特别差,来自订单,IP属地:四川,,,都江堰差评
老兵宾,铂金贵宾,1分,不佳,景色1,趣味1,性价比1,为什么歧视上海身份证？一定要加表演和包团？否则单买门票就不行！！！,,IP属地:四川,,,都江堰差评
151****6549,铂金贵宾,1分,不佳,景色4,趣味1,性价比1,目前成都之旅，遇到的最不值的一个导游。反而花钱最多。链接说2.5小时，见面跟我们说只有1.5小时。以为我没做功课。然后耳麦说不含在内，15/个人，我们包团。不含耳麦也挺有意思的。当时觉得也能理解。讲得好也就算了。但是因为讲的很不好，我连耳麦钱都后悔给。旅游来来回回那么多城市，每到一个景点都会请导游。还是第一次遇到公开平台请了之后不对版的。下次再也不在携程请讲解了。**请的讲解都很不错。,来自订单,IP属地:四川,,,都江堰差评
M67****69,铂金贵宾,1分,不佳,景色3,趣味1,性价比1,体验感极差！下山索道排了两小时,来自订单,IP属地:四川,,,都江堰差评
洪砖头,铂金贵宾,2分,一般,景色5,趣味1,性价比1,景点不错，讲解很枯燥，还不如纪录片里说的好,来自订单,IP属地:四川,,,都江堰差评
M51****2175,黄金贵宾,1分,不佳,景色5,趣味2,性价比3,不值得不值得,来自订单,IP属地:四川,,,都江堰差评
_CFT01****1480037,铂金贵宾,1分,不佳,景色1,趣味1,性价比1,付了讲解费后，到现场讲解员说耳机还要自己掏钱，一个人30元，真坑，真坑,来自订单,IP属地:四川,,,都江堰差评
匿名用户,铂金贵宾,2分,一般,景色5,趣味2,性价比2,讲解很拖沓，讲原理逻辑不清楚，无关内容多。定的2:00讲解推迟到2:30，给的理由是避开高峰，其实人更多。讲解结束还要纠缠给五星好评。,来自订单,IP属地:四川,,,都江堰差评
匿名用户,铂金贵宾,1分,不佳,景色3,趣味1,性价比1,演出太差了 不值得看 感觉像推销演出,来自订单,IP属地:四川,,,都江堰差评
M28****701,钻石贵宾,1分,不佳,景色1,趣味1,性价比1,不咋地儿，国内去过的算是差的景点了，做浏览摆渡车那是个啥，排队两小时，坐车从东拉到西完事儿，就十分钟，景区里上百个讲解员，素质低，拉活的模式堪比站街，问你要是不用讲解立马翻脸，嘴里嘀咕着有的没的，我家里人给她们一顿臭骂，出来时走了一个小时因为景区就这么设计必须从商业街出，出租车就在前方等你，等你多给他们钱，因为网约车不让进，总之真的不如附近的熊猫谷，环境优雅干净有规章制度，这个都江堰真的不建议去游玩。,来自订单,IP属地:河北,,,都江堰差评
敏儿敏之,黑钻贵宾,1分,不佳,景色1,趣味1,性价比1,购买了门票和讲解，到了景区门口却进不去，简直太差了，大无语事件,来自订单,IP属地:四川,,,都江堰差评
M23****7654,黄金贵宾,2分,一般,景色5,趣味2,性价比2,都江堰环境不错，导游水跨跨的，随时想跑,来自订单,IP属地:四川,,,都江堰差评
M75****2830,黄金贵宾,1分,不佳,景色1,趣味1,性价比1,不好不好不好,来自订单,IP属地:四川,,,都江堰差评
M50****3577,黄金贵宾,1分,不佳,景色5,趣味4,性价比1,景区观光车太坑了！！！上去的时候还好，排队时间不长，买的往返，下来的时候一个小时才排到，太耽误时间了！恶心,来自订单,IP属地:四川,,,都江堰差评
匿名用户,黄金贵宾,1分,不佳,景色1,趣味1,性价比1,很多内容都没讲。体验不好。有的景点不问都不进。携程太差了，不如在别的平台上面找的，知识面太少了，一问三不知。不会在这上面找导游了,来自订单,IP属地:辽宁,,,都江堰差评
185****3102,黄金贵宾,1分,不佳,景色1,趣味1,性价比1,好吧，我看九寨沟的千古情的时候，我觉得世界上不会有比这个更烂的了，看了都江堰之后，发现是真的有，这弄得什么玩意啊，烂出个境界来了,来自订单,IP属地:四川,,,都江堰差评
匿名用户,铂金贵宾,1分,不佳,景色1,趣味1,性价比2,插队现象严重，景区毫无管理，险些发生肢体冲突，给成都抹黑。,来自订单,IP属地:四川,,,都江堰差评
M28****454,铂金贵宾,1分,不佳,景色1,趣味1,性价比1,服务差，有具体发车时间和发车的车牌号，竟然说找不到具体哪辆车哪个司机,来自订单,IP属地:四川,,,都江堰差评
匿名用户,黑钻贵宾,2分,一般,景色3,趣味2,性价比1,"1.景区大门附近有野生导游拉私活
2.做电瓶车的人多且存在插队现象，最主要的是景区管理人员不作为
3.枯水期，水位不高，不好看没意思
总结不推荐游玩，就是一个大公园",来自订单,IP属地:四川,,,都江堰差评
M28****750,铂金贵宾,2分,一般,景色2,趣味3,性价比2,景点都是忽悠，全国都一样。,来自订单,IP属地:云南,,,都江堰差评
匿名用户,铂金贵宾,1分,不佳,景色1,趣味1,性价比1,根本不是官方讲解，收费不比官方便宜多少，希望大家不要被骗了。建议大家不要买。是携程派单给商家，大家不要被骗了,来自订单,IP属地:四川,,,都江堰差评
匿名用户,钻石贵宾,1分,不佳,景色1,趣味1,性价比1,怎么耳机还收费啊。提前也不说要收费。,来自订单,IP属地:四川,,,都江堰差评
M29****9655,铂金贵宾,1分,不佳,景色1,趣味1,性价比1,直通车上车点写错 提前半小时到达 没找到车 客服无法解决 且无法退款,来自订单,IP属地:四川,,,都江堰差评
M28****2051,,1分,不佳,景色1,趣味1,性价比1,VIP 票居然放在后面很多排，而甲票在前几排，观感十分差，十分差，十分差，十分差，十分差，十分差，十分差，十分差，十分差，十分差，十分差，十分差，十分差，十分差，十分差，十分差，十分差，十分差，十分差，十分差，十分差，十分差，十分差，十分差，十分差，十分差，十分差，十分差，十分差，十分差，十分差，十分差，十分差，十分差，十分差，十分差，十分差，十分差，十分差，十分差，十分差，十分差，十分差，十分差，十分差，十分差，十分差，十分差，十分差，十分差，十分差，十分差，十分差，十分差，十分差，十分差，十分差，十分差，十分差，十分差，十分差，十分差，十分差，十分差，十分差，十分差，十分差，十分差，十分差，十分差，十分差，十分差，十分差，十分差，十分差，十分差，十分差，十分差，十分差，十分差，十分差，十分差，十分差，十分差，十分差，十分差，十分差，十分差，十分差，十分差，十分差，十分差，十分差，十分差，十分差。,来自订单,IP属地:四川,,,都江堰差评
匿名用户,黄金贵宾,1分,不佳,景色1,趣味1,性价比1,因为堵车导游走了没使用，建议不要在网上订，都江堰太堵了，现场有很多导游,来自订单,IP属地:四川,,,都江堰差评
匿名用户,钻石贵宾,1分,不佳,景色1,趣味1,性价比1,不值得，位置是平面，不是阶梯的,来自订单,IP属地:四川,,,都江堰差评
g1720,铂金贵宾,1分,不佳,景色1,趣味1,性价比1,"成人票可以全额退，学生票不能退，不能理解。
优惠了就不退了。",来自订单,IP属地:四川,,,都江堰差评
M59****243,黄金贵宾,1分,不佳,景色1,趣味1,性价比1,擅自修改了上车点，并且没有任何的通知，让我们在外面多走了两个小时的路并且没有任何的道歉表示,来自订单,IP属地:四川,,,都江堰差评
M40****9653,黄金贵宾,1分,不佳,景色4,趣味4,性价比1,"景点很好，客服一般，总体*，说的p4停车场p4
停车场没有车，后面又说去p2停车场，也没有车要不是路上试着想原路返回一下看能不能看到车，不然回都回不去了，客服发的电话都联系不到，只会一直说抱歉抱歉，旅游一天心情是不错的，回去的好心情全被这搞乱了",来自订单,IP属地:四川,,,都江堰差评
M50****0949,,1分,不佳,景色1,趣味1,性价比1,售票员咨询态度撇答非所问没回答完就让我走,来自订单,IP属地:四川,,,都江堰差评
M28****3067,,1分,不佳,景色1,趣味1,性价比1,。。。。。,来自订单,IP属地:广东,,,都江堰差评
匿名用户,,1分,不佳,景色1,趣味1,性价比1,开演前收到短信说在鱼嘴附近，对不熟悉的外地人来说肯定就导航鱼嘴了，结果导到了都江堰出口下车，一路跑到了剧场，上山下山跑了半个小时！全家！！剧本身也不值得看，没什么新颖的，跟昨天看的梅花剧社完美重叠，舞台设在地面上，除了第一排后面皆看不到演了个啥，钱白花还累够呛，避雷！,来自订单,IP属地:四川,,,都江堰差评
佯洋杨,黄金贵宾,1分,不佳,,,,景区电话联系打几天都打不通。。。,,IP属地:四川,,,都江堰差评
匿名用户,铂金贵宾,2分,一般,景色2,趣味2,性价比2,班车要等很久。人特别多。我4/19号 工作日去的还是很多很多人。到处大喇叭??广告 没有优美的音乐什么的。体验感差。不推荐。想看水坝不用买票 看门口的反而更有气势。,来自订单,IP属地:四川,,,都江堰差评
M39****866,铂金贵宾,1分,不佳,景色1,趣味1,性价比1,一般 没什么风景  不推荐。价格高,来自订单,IP属地:辽宁,,,都江堰差评
_m13****8923,铂金贵宾,1分,不佳,景色1,趣味1,性价比1,差评是给这个上善都江堰的，极不划算，别在携程买，现场没啥人看，小孩还送票，现场打折，88可以带一个小孩，即使占位置，我花了210块，还不如现场88的还送盖碗茶，所以结论就是别在携程买,来自订单,IP属地:四川,,,都江堰差评
匿名用户,黄金贵宾,1分,不佳,景色1,趣味1,性价比1,非常差，不允许退票，人又很多，大太阳，排队二三十米进园，非常不推荐去，人太多，排队太长了不想去，结果不允许退票，只有哑巴吃黄连,来自订单,IP属地:四川,,,都江堰差评
M68****5836,黄金贵宾,1分,不佳,景色5,趣味2,性价比1,说实话，水少，一点参观的意义都没有，去了就是看到两条岷江西流在流淌，雄伟壮观绝对没有，而且门票价格太高了,来自订单,IP属地:黑龙江,,,都江堰差评
NeverGiveup6,铂金贵宾,1分,不佳,景色5,趣味5,性价比1,非常差的一次体验，当日早上按照导游去指定地点停车，那边车停不进去，车子只能停在景区的马路边，耽误了十分钟进景区，我在群里反馈说晚个几分钟，群里不回信息，也联系不上导游，等了快二十分钟左右，群里说已经在讲解了，我们想着先进景区后是否能够联系上导游，结果刷身份证进不去景区，我就赶紧联系客服，一开始先电话联系客服，联系了几次之后，客服说系统有问题，我说不等了，看能否退票，我重新购票，电话里客服说扣10%的服务费，我说同意，我问了很清楚连门票一起退，我自己重新购票进景区，我又继续发信息联系客服之后，我就重新买了两张门票进景区，现在门票钱却又一分钱不退，我自己多花了两张门票钱。商家真的是无语,来自订单,IP属地:四川,,,都江堰差评
M47****7122,黄金贵宾,1分,不佳,景色1,趣味1,性价比1,破地方要八十一个人浪费160,来自订单,IP属地:四川,,,都江堰差评
M18****830,铂金贵宾,2分,一般,景色2,趣味2,性价比2,很失望，没有性价比可言，还不如在南桥看看夜景,来自订单,IP属地:浙江,,,都江堰差评
M37****8586,黄金贵宾,1分,不佳,景色4,趣味3,性价比1,买了挂件不发货？,来自订单,IP属地:四川,,,都江堰差评
_WeCh****58216,黄金贵宾,1分,不佳,景色3,趣味3,性价比2,不值票价，景区太无聊了，真不如看看免费南桥。然后顺着江一路逛逛。最好晚上去看南桥,来自订单,IP属地:云南,,,都江堰差评
夏无无得,铂金贵宾,1分,不佳,景色1,趣味1,性价比1,非常差！在规定的时间到达景点，一直联系不上讲解导游，全程带着家人在客流量巨大的景点，闲逛-电联讲解员-赶返程中焦虑中度过，最后因为人流量、等待联系讲解员，拉长了时间，只得匆匆结束赶返程，如此狼狈到尾声的时候，讲解员来电话了，让我们返回，帮我们讲解，这个时候已经耽误了很多时间，赶返程，到火车站都已经来不及，未在时效内及时提供服务，携程与第三方沟通协调不下三次都无果，简直就是劣质商家！有理碰到如此不讲理的商家，恶心到家。,来自订单,IP属地:江西,,,都江堰差评
M17****546,钻石贵宾,2分,一般,景色3,趣味2,性价比2,景色一般，就一条河，景区里的东西贼贵！解说要150，挺贵的，没点，反而都江堰的大熊猫基地特别好，性价比特别高！,来自订单,IP属地:广东,,,都江堰差评
_WeCh****054654,黄金贵宾,1分,不佳,景色1,趣味1,性价比1,此差评针对携程平台。搞个破旅行家每月领券，结果总用不了，预定失败，不愿意让利就直说，搞这些破事儿，大家千万别买超级旅行家，垃圾券包,来自订单,IP属地:黑龙江,,,都江堰差评
匿名用户,铂金贵宾,2分,一般,景色2,趣味2,性价比2,越来越差，这不叫都江堰景区，改名叫都江堰商业街一日游，成都最坑的景点！不配那80元门票,来自订单,IP属地:江苏,,,都江堰差评
139****7779,钻石贵宾,1分,不佳,景色1,趣味1,性价比1,性价比很底。景区内的接驳车开的太快，给我感觉就是行人应该要让接驳车。对比熊猫基地的接驳车，都江堰景区工作人员的意识还有待提高。,来自订单,IP属地:浙江,,,都江堰差评
匿名用户,铂金贵宾,1分,不佳,景色1,趣味1,性价比1,买票时没有车牌号，却被撵下车,来自订单,IP属地:四川,,,都江堰差评
M18****088,钻石贵宾,1分,不佳,景色1,趣味1,性价比1,商品本来就有很大问题！服务跟不上导致没有用也不肯退回讲解费！根本没有服务可言，出了问题像踢皮球一样踢来踢去！体验太差了！,来自订单,IP属地:广东,,,都江堰差评
匿名用户,钻石贵宾,1分,不佳,景色5,趣味1,性价比1,订单包含付费讲解2.5小时，实际体验1小时匆匆结束，导游没有契约精神，组织不合理，协调沟通不畅，不建议购买！,来自订单,IP属地:甘肃,,,都江堰差评
kevinyangshu,黄金贵宾,1分,不佳,景色1,趣味1,性价比1,2月14日大年初五去的都江堰景区。一行三人从秦堰楼入口进，光进景区排队就等了半小时。三点十分到的安澜桥准备过桥看演出，排队的人那是人山人海啊，看到那个场面我就担心赶不上演出，联系携程客服想退票，客服说跟景区联系说不让退，说是已经预留了我们的座位，这点我能理解。问题是景区没有尽到告知义务啊，没有提醒过桥排队要一个多小时啊。而且当天那么多人，即便我们的票退掉了，也会很快卖给那些现场购票的的人，根本不愁卖不出去。再说当天那么多人那么堵，肯定不止我们没赶上演出，难道景区会让座位空着而不卖给现场购票的？做人不能太没良心啊！当天我们过完桥都4点半了，终生难忘，再也不会去了！,来自订单,IP属地:湖南,,,都江堰差评
匿名用户,,1分,不佳,景色1,趣味1,性价比1,日程有变，没去，还以为自动退票，字写那么小谁能看见啊，一肚子火，六百块钱打水漂,来自订单,IP属地:安徽,,,都江堰差评
135****6701,铂金贵宾,1分,不佳,景色1,趣味1,性价比1,商家恶心到极致！从杭州到四川专门提前订票都江堰演出，早上想跟商家确定地址是否正确，打电话2分钟无人接听，自动挂断。然后满怀期待的携带一家老小，按照携程页面上地址直接点击导航过去，开车两小时。结果定位是错的，看不到演出，要求退票，至今未退，还未得到道歉！更恶心的是：由于我的不停投诉，现在他们的页面上地址旁边没有导航两个字，改成了地图。,来自订单,IP属地:浙江,,,都江堰差评
匿名用户,铂金贵宾,1分,不佳,景色3,趣味1,性价比1,二王庙那里其实有两个入口，相隔几十米，第一个入口排晒长龙，塔里面更是人满为患，举步维艰！景区工作人员都不提醒游客分流进入，估计是希望游客多帮衬塔里面的消费！,来自订单,IP属地:广东,,,都江堰差评
M32****092,黄金贵宾,1分,不佳,景色1,趣味1,性价比1,垃圾中的垃圾，这么大的景区没有多少个工作人员，《上善都江堰》一个提示的指示牌都没有，问了所有工作人员在哪里看演出，个个说不知道。打电话去景区，接电话的人说景区没有演出叫我联系平台。后来平台确认是有演出，叫我去这去那，票又不让退，大家千万不要买～这是坑，大坑～这是最垃圾的表演票～,来自订单,IP属地:四川,,,都江堰差评
匿名用户,黑钻贵宾,1分,不佳,景色5,趣味1,性价比1,游览耳机竟然还要额外收费一人20，小孩不想戴耳机，竟然说掏出来就要收费,来自订单,IP属地:四川,,,都江堰差评
_CFT01****8855774,,2分,一般,景色2,趣味2,性价比2,不好玩，排队多，景色没什么特别的,来自订单,IP属地:重庆,,,都江堰差评
M23****295,钻石贵宾,1分,不佳,景色1,趣味1,性价比1,不去为什么不退，腿坏了还有时间？,来自订单,IP属地:四川,,,都江堰差评
_CFT****51280,黄金贵宾,2分,一般,景色2,趣味2,性价比4,住在靠小区里面的房间，5点钟就被吵醒了,来自订单,IP属地:四川,,,都江堰差评
M27****1523,铂金贵宾,2分,一般,景色4,趣味3,性价比1,景区管理欠缺，建议景区给各个点位出一个讲解，增加体验值,来自订单,IP属地:四川,,,都江堰差评
匿名用户,铂金贵宾,2分,一般,景色2,趣味1,性价比1,基础没施缺失，服务差，交通混乱，服务跟不上，整个景区乱哄哄的。,来自订单,IP属地:安徽,,,都江堰差评
匿名用户,,2分,一般,景色2,趣味2,性价比1,定单上没有导游联系电话，到了景区门口人山人海，根本找不到，到了指定时间，在景区门口也没看到，也没有人联系我，有点无语。,来自订单,IP属地:广东,,,都江堰差评
bing****ege,铂金贵宾,1分,不佳,景色5,趣味1,性价比1,"久负盛名的地方，但，第一次到访，体验感很差（纯自助游，跟团游可跳过）。
具体如下，
1，线上联系不方便。
景区客服中心电话，网上查不到，查不到！查到的也打不通，度娘都没有正解，现在提倡的大数据时代，貌似这里我们没有感受到。想咨询、想退票都无法。
至少没有清晰的网上预订票的介绍，说明，提示，景区人数动态信息。相比较贵州黄果树景区大数据管理，体验感差的不是一点半点。
2，通往安澜索桥等交通关键点通行管理不科学。
景区索桥排队时间长、太长。不是一般的长，上下山原本就很累了，还要站着排队几个小时，无论是东北门进入还是南门进入，不管是先下山过桥还是过桥再上山，20-30岁小伙子转一圈下来，都喊遭不住哦！
建议排队就排单排，双向鱼贯而过，不要扎堆，保障大家都在走，三四人一排，看似队伍不长，但是通过效率太低。
3，景区内外部人车管理不科学。
自驾游停车难、客流疏导不科学。
都江堰原本就是依山而建的5A级景区，但是周边人车混行，单向通行管制少，上下客不方便，停车难，自驾车体验很差。与其这样半开放式管理，不如适当予以集中封闭管理，统一设置景区内部交通，除滑杆自费外，剩余景区内外各点到游客中心停车场，均采用景区电瓶车，凭身份证免费乘坐，对于年轻人，老弱病残孕等，丰俭由人。
4，水利科普严重缺位。
作为古今闻名的水利枢纽设施，仅有的水利文化馆，内容几何？，科学价值几何？，科普意义几何？这么大人流，这么多青年人，未成年，水利文化缺位啊！！
5，景区宏观的服务管理欠缺。
如，没有总体游览图。",,IP属地:四川,,,都江堰差评
187****6867,钻石贵宾,1分,不佳,景色3,趣味1,性价比1,下单预定的是2.5小时的讲解，实际仅讲解1个小时，然后导游说剩下的1.5小时是陪同往返走路的，在携程预定了多次讲解服务，这是最最最最最差的一次，没有之一，仅有唯一，强烈建议携程把这种无良商家清除出平台，简直是影响携程的整体,来自订单,IP属地:四川,,,都江堰差评
大江大河我要去看一看,铂金贵宾,1分,不佳,景色1,趣味1,性价比1,真的是被携程和*****恶心到了，支付了讲解费用，结果到了讲解处告诉我不可以，让我找携程，互相推诿，**,来自订单,IP属地:四川,,,都江堰差评
小袋鼠小老鼠,钻石贵宾,1分,不佳,景色1,趣味1,性价比1,人挤人，过桥排队要 3 小时，表演都看不到,来自订单,IP属地:四川,,,都江堰差评
匿名用户,铂金贵宾,1分,不佳,景色4,趣味3,性价比1,真对不起这5A级的名声。一路上的路线图真不知道是什么人设计的，看的一头雾水，总是看到一堆人围着研究半天，而且路线图有的已经破旧模糊了，也不及时更换。另外，非要把停车场搞的那样远，而且还要花每人20元坐观光车到山门，不会再推荐朋友来这里，你不尊重游客，游客为啥要来支持你。,来自订单,IP属地:四川,,,都江堰差评
匿名用户,铂金贵宾,2分,一般,景色4,趣味3,性价比2,一般，人太多了，导游也没跟完两岸，说话也听不太清,来自订单,IP属地:四川,,,都江堰差评
M25****9428,黄金贵宾,1分,不佳,景色4,趣味1,性价比1,"买了门票加演出票，结果进门后，问了好多人，包括服务人员，竟然不知演出地点。按给的导航走，竟然不是的，没看成，还没法退票。
门票加演出票，慎买！",来自订单,IP属地:四川,,,都江堰差评
,,1分,不佳,景色1,趣味1,性价比1,这个破地方景色非常一般，说是耍人文，结果景区管理差的要死，各种堵塞，出景区吃饭也是一样拥堵，整个行程基本靠走，停车不是一般的困难！这破地方下次给我钱我也不来，结果2大1小门票200，人文讲解120，但都是狗屎,来自订单,IP属地:四川,,,都江堰差评
大江大河我要去看一看,铂金贵宾,2分,一般,景色4,趣味1,性价比1,千万不能买这个套票，讲解是散拼一定都不好,来自订单,IP属地:四川,,,都江堰差评
,,1分,不佳,景色1,趣味1,性价比1,太差太差太差,来自订单,IP属地:四川,,,都江堰差评
M44****6393,铂金贵宾,1分,不佳,,,,堵死了，调度分流完全跟不上，交警还不让进路口，只能坐黑车上，赶紧倒闭,,IP属地:四川,,,都江堰差评
匿名用户,黄金贵宾,2分,一般,景色5,趣味3,性价比1,景区无序化管理 秦宴楼入口进出人员相互拥挤 进景区一验票小时 进来下到景区一小时 过桥两小时 太没有体验感了 差评,来自订单,IP属地:四川,,,都江堰差评
,,1分,不佳,景色1,趣味1,性价比1,就是来看人，排队做观光车50分钟，走路都只要20分钟。也没人引导一下队伍过长，排队不划算，就给你排着赚那个观光车费吗。5A真没啥意思。还80门票，真对不起这门票钱。也没啥可玩的。不推荐，没几分钟就逛完了,来自订单,IP属地:四川,,,都江堰差评
,,1分,不佳,景色1,趣味1,性价比1,没什么可玩的,来自订单,IP属地:四川,,,都江堰差评
匿名用户,铂金贵宾,2分,一般,景色4,趣味2,性价比1,特意买的两个半小时讲解 实际讲解一个半小时都不到 多次确认我下的两个半小时的单 讲解一直说景点很小 一个小时足够  非常不值 讲解很敷衍 潦草  都江堰景点本身很值得来,来自订单,IP属地:江苏,,,都江堰差评
203****100,铂金贵宾,1分,不佳,景色4,趣味4,性价比3,自己包团导游，已经多次确定时间，临时进行导游替换，不同意更改后导游让我们多等了近40分钟。非常差的一次体验。建议大家擦亮选择携程代理的旅行社。,来自订单,IP属地:四川,,,都江堰差评
,,1分,不佳,景色4,趣味1,性价比1,两个半小时的讲解，一个小时完事，帮买景区的小交通还加价了，自己买的15往返，帮买15单程，不好,来自订单,IP属地:四川,,,都江堰差评
匿名用户,黄金贵宾,1分,不佳,景色1,趣味1,性价比1,因临时有事不能去了，平台退不了票，白白损失了,来自订单,IP属地:四川,,,都江堰差评
tim****5765,铂金贵宾,1分,不佳,景色1,趣味1,性价比1,携程靠抢劫诈骗发家致富！,来自订单,IP属地:浙江,,,都江堰差评
匿名用户,,1分,不佳,景色1,趣味1,性价比1,不值得千万不要去，宣传的夜景只有南桥，景区5点半就闭园，景区东西很贵,来自订单,IP属地:四川,,,都江堰差评
M43****4367,,1分,不佳,景色1,趣味1,性价比1,性价比不高,来自订单,IP属地:湖南,,,都江堰差评
博博ovo。,铂金贵宾,1分,不佳,景色1,趣味1,性价比1,不好玩没意思 纯浪费时间，并且门口一堆黑导游很不满意 一点看不出五星景区,来自订单,IP属地:四川,,,都江堰差评
匿名用户,铂金贵宾,2分,一般,景色5,趣味2,性价比2,原本为了更好的体验特地订了一个贵的VIP小团2.5小时讲解，结果全程半小时结束。一路上匆匆忙忙，带我们坐了景区游览车，结束时候还收了钱。半小时就讲了半边景区。我们自己从鱼嘴过桥以后发现从秦堰楼进来的讲解景区全部景区都会讲解。景区是值得看，但是花了更高价钱却没有享受到更好地服务，太减分了。,来自订单,IP属地:陕西,,,都江堰差评
匿名用户,黄金贵宾,1分,不佳,景色1,趣味1,性价比1,"一如途中某个导游说的：这儿的工作人员拿的是死工资，到点就下班，厕所都卷帘门拉上！
事实正是如此，外加天黑沿途无照明路灯！
多数都是后造的人工景点，看着就没美感，，，宝瓶口和鱼嘴2个水利景点相对较好的拍摄位置，都被景区卖给了私人拍摄小店。

80元门票，景点风景最多5元，剩下的都是情怀。
最差的5A景点，没有之一！",来自订单,IP属地:江苏,,,都江堰差评
匿名用户,铂金贵宾,2分,一般,景色3,趣味3,性价比3,果真套餐都…,来自订单,IP属地:上海,,,都江堰差评
一个人的路在路灯,黄金贵宾,1分,不佳,景色4,趣味1,性价比1,纯垃圾，没入园到期了门票还不给退。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。,来自订单,IP属地:河北,,,都江堰差评
小胖,钻石贵宾,1分,不佳,景色5,趣味5,性价比1,携程上明确注明2.5小时，而我们从停车场到景点结束正好一小时。,来自订单,IP属地:四川,,,都江堰差评
M54****2790,,1分,不佳,景色1,趣味1,性价比1,不给退票。。,来自订单,IP属地:四川,,,都江堰差评
李楠的评论,黄金贵宾,2分,一般,景色3,趣味2,性价比3,没什么意思,来自订单,IP属地:重庆,,,都江堰差评
201****126,铂金贵宾,2分,一般,景色2,趣味2,性价比2,周润发我们的发哥是不是去了都江堰啊！好像遇到了呢，他手帕是蓝色的毛巾帕，掉地上了。哈哈。我一看，这不就是可爱的发哥吗？哈哈，风景没啥看的，好失望。,来自订单,IP属地:重庆,,,都江堰差评
M30****1321,钻石贵宾,1分,不佳,景色3,趣味1,性价比1,这辈子不可能再来了，等个观光车等一个多小时,来自订单,IP属地:四川,,,都江堰差评
shuaifei PEI,铂金贵宾,1分,不佳,景色1,趣味1,性价比1,在都江堰被坑了，我对都江堰商家真的服了,来自订单,IP属地:陕西,,,都江堰差评
M39****560,铂金贵宾,1分,不佳,景色3,趣味2,性价比1,订票信息客服和导游没有核对清楚，导致门票差价不能退，事后未协调处理，没有责任心，服务很差,来自订单,IP属地:浙江,,,都江堰差评
